,total volume,irrigation outflow,water_overflow,inflow2A,pump_runtime
2016-07-09 01:00:00,449893.2670269,106.7329731,0.0,0.0,0.03488005656862745
2016-07-09 02:00:00,449786.53405380005,106.7329731,0.0,0.0,0.0697601131372549
2016-07-09 03:00:00,449679.80108070007,106.7329731,0.0,0.0,0.10464016970588236
2016-07-09 04:00:00,449573.0681076001,106.7329731,0.0,0.0,0.1395202262745098
2016-07-09 05:00:00,449466.3351345001,106.7329731,0.0,0.0,0.17440028284313724
2016-07-09 06:00:00,449359.60216140014,106.7329731,0.0,0.0,0.2092803394117647
2016-07-09 07:00:00,449252.86918830016,106.7329731,0.0,0.0,0.24416039598039213
2016-07-09 08:00:00,449146.1362152002,106.7329731,0.0,0.0,0.2790404525490196
2016-07-09 09:00:00,449039.4032421002,106.7329731,0.0,0.0,0.3139205091176471
2016-07-09 10:00:00,448932.6702690002,106.7329731,0.0,0.0,0.34880056568627454
2016-07-09 11:00:00,448825.93729590025,106.7329731,0.0,0.0,0.383680622254902
2016-07-09 12:00:00,448719.2043228003,106.7329731,0.0,0.0,0.4185606788235295
2016-07-09 13:00:00,448612.4713497003,106.7329731,0.0,0.0,0.45344073539215696
2016-07-09 14:00:00,448505.7383766003,106.7329731,0.0,0.0,0.48832079196078443
2016-07-09 15:00:00,448399.00540350034,106.7329731,0.0,0.0,0.5232008485294118
2016-07-09 16:00:00,448292.27243040036,106.7329731,0.0,0.0,0.5580809050980393
2016-07-09 17:00:00,448185.5394573004,106.7329731,0.0,0.0,0.5929609616666668
2016-07-09 18:00:00,448078.8064842004,106.7329731,0.0,0.0,0.6278410182352943
2016-07-09 19:00:00,447972.07351110043,106.7329731,0.0,0.0,0.6627210748039217
2016-07-09 20:00:00,447865.34053800046,106.7329731,0.0,0.0,0.6976011313725492
2016-07-09 21:00:00,447758.6075649005,106.7329731,0.0,0.0,0.7324811879411767
2016-07-09 22:00:00,447651.8745918005,106.7329731,0.0,0.0,0.7673612445098041
2016-07-09 23:00:00,447545.1416187005,106.7329731,0.0,0.0,0.8022413010784316
2016-07-10 00:00:00,450000.0,106.7329731,25271.454828529793,0.0,0.0
2016-07-10 01:00:00,449405.5726129,594.4273871,0.0,0.0,0.19425731604575167
2016-07-10 02:00:00,448811.1452258,594.4273871,0.0,0.0,0.38851463209150333
2016-07-10 03:00:00,448216.7178387,594.4273871,0.0,0.0,0.582771948137255
2016-07-10 04:00:00,447622.2904516,594.4273871,0.0,0.0,0.7770292641830066
2016-07-10 05:00:00,447027.8630645,594.4273871,0.0,0.0,0.9712865802287582
2016-07-10 06:00:00,446433.4356774,594.4273871,0.0,0.0,1.16554389627451
2016-07-10 07:00:00,445839.0082903,594.4273871,0.0,0.0,1.3598012123202616
2016-07-10 08:00:00,445244.58090319997,594.4273871,0.0,0.0,1.5540585283660133
2016-07-10 09:00:00,444650.15351609996,594.4273871,0.0,0.0,1.748315844411765
2016-07-10 10:00:00,444055.72612899996,594.4273871,0.0,0.0,1.9425731604575167
2016-07-10 11:00:00,443461.29874189995,594.4273871,0.0,0.0,2.136830476503268
2016-07-10 12:00:00,442866.87135479995,594.4273871,0.0,0.0,2.33108779254902
2016-07-10 13:00:00,442272.44396769995,594.4273871,0.0,0.0,2.5253451085947716
2016-07-10 14:00:00,441678.01658059994,594.4273871,0.0,0.0,2.7196024246405233
2016-07-10 15:00:00,441083.58919349994,594.4273871,0.0,0.0,2.913859740686275
2016-07-10 16:00:00,440489.16180639993,594.4273871,0.0,0.0,3.1081170567320267
2016-07-10 17:00:00,439894.73441929993,594.4273871,0.0,0.0,3.3023743727777783
2016-07-10 18:00:00,439300.3070321999,594.4273871,0.0,0.0,3.49663168882353
2016-07-10 19:00:00,438705.8796450999,594.4273871,0.0,0.0,3.6908890048692817
2016-07-10 20:00:00,438111.4522579999,594.4273871,0.0,0.0,3.8851463209150334
2016-07-10 21:00:00,437517.0248708999,594.4273871,0.0,0.0,4.079403636960785
2016-07-10 22:00:00,436922.5974837999,594.4273871,0.0,0.0,4.273660953006536
2016-07-10 23:00:00,436328.1700966999,594.4273871,0.0,0.0,4.467918269052288
2016-07-11 00:00:00,450000.0,594.4273871,15619.854781378177,0.0,0.0
2016-07-11 01:00:00,449381.3301072,618.6698928,0.0,0.0,0.20217970352941175
2016-07-11 02:00:00,448762.66021440004,618.6698928,0.0,0.0,0.4043594070588235
2016-07-11 03:00:00,448143.99032160005,618.6698928,0.0,0.0,0.6065391105882353
2016-07-11 04:00:00,447525.32042880007,618.6698928,0.0,0.0,0.808718814117647
2016-07-11 05:00:00,446906.6505360001,618.6698928,0.0,0.0,1.0108985176470588
2016-07-11 06:00:00,446287.9806432001,618.6698928,0.0,0.0,1.2130782211764706
2016-07-11 07:00:00,445669.3107504001,618.6698928,0.0,0.0,1.4152579247058823
2016-07-11 08:00:00,445050.64085760014,618.6698928,0.0,0.0,1.617437628235294
2016-07-11 09:00:00,444431.97096480016,618.6698928,0.0,0.0,1.8196173317647057
2016-07-11 10:00:00,443813.3010720002,618.6698928,0.0,0.0,2.0217970352941177
2016-07-11 11:00:00,443194.6311792002,618.6698928,0.0,0.0,2.2239767388235294
2016-07-11 12:00:00,442575.9612864002,618.6698928,0.0,0.0,2.426156442352941
2016-07-11 13:00:00,441957.29139360023,618.6698928,0.0,0.0,2.628336145882353
2016-07-11 14:00:00,441338.62150080025,618.6698928,0.0,0.0,2.8305158494117646
2016-07-11 15:00:00,448687.91587600025,618.6698928,0.0,5662.808538,3.0326955529411763
2016-07-11 16:00:00,450000.0,618.6698928,37933.905603200255,25593.93624,3.234875256470588
2016-07-11 17:00:00,450000.0,618.6698928,22391.023167200037,12296.99703,3.4370549599999998
2016-07-11 18:00:00,450000.0,618.6698928,12222.17578020005,5977.741717,3.6392346635294115
2016-07-11 19:00:00,450000.0,618.6698928,6495.213419200038,3046.68154,3.841414367058823
2016-07-11 20:00:00,450000.0,618.6698928,1890.236429200042,0.0,4.043594070588235
2016-07-11 21:00:00,449381.3301072,618.6698928,0.0,0.0,4.245773774117647
2016-07-11 22:00:00,448762.66021440004,618.6698928,0.0,0.0,4.447953477647059
2016-07-11 23:00:00,448143.99032160005,618.6698928,0.0,0.0,4.650133181176471
2016-07-12 00:00:00,450000.0,618.6698928,15561.426227217366,0.0,0.0
2016-07-12 01:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 02:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 03:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 04:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 05:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 06:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 07:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 08:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 09:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 10:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 11:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 12:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 13:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 14:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 15:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 16:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 17:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 18:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 19:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 20:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 21:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 22:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-12 23:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 00:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 01:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 02:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 03:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 04:00:00,450000.0,0.0,10240.480899999966,6862.575508,0.0
2016-07-13 05:00:00,450000.0,0.0,16394.58948199998,10020.46861,0.0
2016-07-13 06:00:00,450000.0,0.0,11884.077175000042,6455.811761,0.0
2016-07-13 07:00:00,450000.0,0.0,9396.467492999975,4755.56062,0.0
2016-07-13 08:00:00,450000.0,0.0,6127.300954999984,2885.6943309999997,0.0
2016-07-13 09:00:00,450000.0,0.0,2313.7032640000107,0.0,0.0
2016-07-13 10:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 11:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 12:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 13:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 14:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 15:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 16:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 17:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 18:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 19:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 20:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 21:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 22:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-13 23:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 00:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 01:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 02:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 03:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 04:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 05:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 06:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 07:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 08:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 09:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 10:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 11:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 12:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 13:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 14:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 15:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 16:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 17:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 18:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 19:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 20:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 21:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 22:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-14 23:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 00:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 01:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 02:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 03:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 04:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 05:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 06:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 07:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 08:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 09:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 10:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 11:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-15 12:00:00,450000.0,0.0,2330.6512179999845,2330.651218,0.0
2016-07-15 13:00:00,450000.0,0.0,4315.6818429999985,2512.661245,0.0
2016-07-15 14:00:00,450000.0,0.0,8053.857465000008,5151.06848,0.0
2016-07-15 15:00:00,450000.0,0.0,21811.95769499999,13594.955130000002,0.0
2016-07-15 16:00:00,450000.0,0.0,11937.077980000002,6022.290239,0.0
2016-07-15 17:00:00,450000.0,0.0,8496.641302999982,4236.086081,0.0
2016-07-15 18:00:00,450000.0,0.0,6400.804202999978,3110.991767,0.0
2016-07-15 19:00:00,450000.0,0.0,2462.9051949999994,0.0,0.0
2016-07-15 20:00:00,450000.0,0.0,7259.9059189999825,4194.467015,0.0
2016-07-15 21:00:00,450000.0,0.0,11295.524145999982,6773.582391,0.0
2016-07-15 22:00:00,450000.0,0.0,8758.643612000044,4592.538469,0.0
2016-07-15 23:00:00,450000.0,0.0,6976.838975000021,3606.320643,0.0
2016-07-16 00:00:00,450000.0,0.0,4921.792689999973,2365.4088030000003,0.0
2016-07-16 01:00:00,450000.0,0.0,1973.0139409999829,0.0,0.0
2016-07-16 02:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 03:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 04:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 05:00:00,450000.0,0.0,4612.846896000032,2597.3027239999997,0.0
2016-07-16 06:00:00,450000.0,0.0,4491.565898999979,2511.491436,0.0
2016-07-16 07:00:00,450000.0,0.0,4777.316659000004,2613.855948,0.0
2016-07-16 08:00:00,450000.0,0.0,4729.186531000014,2635.362245,0.0
2016-07-16 09:00:00,450000.0,0.0,5268.697759000002,2892.820866,0.0
2016-07-16 10:00:00,450000.0,0.0,2039.3484090000275,0.0,0.0
2016-07-16 11:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 12:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 13:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 14:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 15:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 16:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 17:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 18:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 19:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 20:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 21:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-16 22:00:00,450000.0,0.0,2742.054053,2742.0540530000003,0.0
2016-07-16 23:00:00,450000.0,0.0,4495.137109000003,2577.239584,0.0
2016-07-17 00:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 01:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 02:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 03:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 04:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 05:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 06:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 07:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 08:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 09:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 10:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 11:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 12:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 13:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 14:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 15:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 16:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 17:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 18:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 19:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 20:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 21:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 22:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-17 23:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-18 00:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-18 01:00:00,449927.93849855,72.06150145,0.0,0.0,0.023549510277777776
2016-07-18 02:00:00,449855.87699709996,72.06150145,0.0,0.0,0.04709902055555555
2016-07-18 03:00:00,449783.81549564993,72.06150145,0.0,0.0,0.07064853083333333
2016-07-18 04:00:00,449711.7539941999,72.06150145,0.0,0.0,0.0941980411111111
2016-07-18 05:00:00,449639.6924927499,72.06150145,0.0,0.0,0.11774755138888887
2016-07-18 06:00:00,449567.63099129987,72.06150145,0.0,0.0,0.14129706166666664
2016-07-18 07:00:00,449495.56948984985,72.06150145,0.0,0.0,0.1648465719444444
2016-07-18 08:00:00,449423.5079883998,72.06150145,0.0,0.0,0.18839608222222218
2016-07-18 09:00:00,449351.4464869498,72.06150145,0.0,0.0,0.21194559249999995
2016-07-18 10:00:00,449279.3849854998,72.06150145,0.0,0.0,0.23549510277777772
2016-07-18 11:00:00,449207.32348404976,72.06150145,0.0,0.0,0.2590446130555555
2016-07-18 12:00:00,449135.26198259974,72.06150145,0.0,0.0,0.2825941233333333
2016-07-18 13:00:00,449063.2004811497,72.06150145,0.0,0.0,0.3061436336111111
2016-07-18 14:00:00,448991.1389796997,72.06150145,0.0,0.0,0.3296931438888889
2016-07-18 15:00:00,448919.0774782497,72.06150145,0.0,0.0,0.35324265416666667
2016-07-18 16:00:00,448847.01597679965,72.06150145,0.0,0.0,0.37679216444444447
2016-07-18 17:00:00,448774.95447534963,72.06150145,0.0,0.0,0.40034167472222226
2016-07-18 18:00:00,448702.8929738996,72.06150145,0.0,0.0,0.42389118500000006
2016-07-18 19:00:00,448630.8314724496,72.06150145,0.0,0.0,0.44744069527777786
2016-07-18 20:00:00,448558.76997099956,72.06150145,0.0,0.0,0.47099020555555565
2016-07-18 21:00:00,448486.70846954954,72.06150145,0.0,0.0,0.49453971583333345
2016-07-18 22:00:00,448414.6469680995,72.06150145,0.0,0.0,0.5180892261111112
2016-07-18 23:00:00,448342.5854666495,72.06150145,0.0,0.0,0.5416387363888889
2016-07-19 00:00:00,450000.0,72.06150145,21821.28063475626,0.0,0.0
2016-07-19 01:00:00,449422.4104487,577.5895512999999,0.0,0.0,0.18875475532679736
2016-07-19 02:00:00,448844.82089740003,577.5895512999999,0.0,0.0,0.3775095106535947
2016-07-19 03:00:00,448267.23134610004,577.5895512999999,0.0,0.0,0.566264265980392
2016-07-19 04:00:00,447689.64179480006,577.5895512999999,0.0,0.0,0.7550190213071895
2016-07-19 05:00:00,447112.0522435001,577.5895512999999,0.0,0.0,0.9437737766339869
2016-07-19 06:00:00,446534.4626922001,577.5895512999999,0.0,0.0,1.1325285319607843
2016-07-19 07:00:00,445956.8731409001,577.5895512999999,0.0,0.0,1.3212832872875817
2016-07-19 08:00:00,445379.2835896001,577.5895512999999,0.0,0.0,1.5100380426143791
2016-07-19 09:00:00,444801.69403830013,577.5895512999999,0.0,0.0,1.6987927979411765
2016-07-19 10:00:00,444224.10448700015,577.5895512999999,0.0,0.0,1.887547553267974
2016-07-19 11:00:00,443646.51493570016,577.5895512999999,0.0,0.0,2.076302308594771
2016-07-19 12:00:00,443068.9253844002,577.5895512999999,0.0,0.0,2.2650570639215686
2016-07-19 13:00:00,442491.3358331002,577.5895512999999,0.0,0.0,2.453811819248366
2016-07-19 14:00:00,441913.7462818002,577.5895512999999,0.0,0.0,2.6425665745751634
2016-07-19 15:00:00,441336.1567305002,577.5895512999999,0.0,0.0,2.831321329901961
2016-07-19 16:00:00,440758.56717920024,577.5895512999999,0.0,0.0,3.0200760852287583
2016-07-19 17:00:00,440180.97762790025,577.5895512999999,0.0,0.0,3.2088308405555557
2016-07-19 18:00:00,439603.38807660027,577.5895512999999,0.0,0.0,3.397585595882353
2016-07-19 19:00:00,439025.7985253003,577.5895512999999,0.0,0.0,3.5863403512091505
2016-07-19 20:00:00,438448.2089740003,577.5895512999999,0.0,0.0,3.775095106535948
2016-07-19 21:00:00,437870.6194227003,577.5895512999999,0.0,0.0,3.9638498618627453
2016-07-19 22:00:00,437293.02987140033,577.5895512999999,0.0,0.0,4.152604617189542
2016-07-19 23:00:00,436715.44032010034,577.5895512999999,0.0,0.0,4.341359372516339
2016-07-20 00:00:00,450000.0,577.5895512999999,8278.21443105815,0.0,0.0
2016-07-20 01:00:00,449422.5265351,577.4734649000001,0.0,0.0,0.18871681859477127
2016-07-20 02:00:00,448845.0530702,577.4734649000001,0.0,0.0,0.37743363718954254
2016-07-20 03:00:00,448267.57960530004,577.4734649000001,0.0,0.0,0.5661504557843138
2016-07-20 04:00:00,447690.10614040005,577.4734649000001,0.0,0.0,0.7548672743790851
2016-07-20 05:00:00,447112.63267550006,577.4734649000001,0.0,0.0,0.9435840929738564
2016-07-20 06:00:00,446535.1592106001,577.4734649000001,0.0,0.0,1.1323009115686276
2016-07-20 07:00:00,445957.6857457001,577.4734649000001,0.0,0.0,1.3210177301633987
2016-07-20 08:00:00,445380.2122808001,577.4734649000001,0.0,0.0,1.50973454875817
2016-07-20 09:00:00,444802.7388159001,577.4734649000001,0.0,0.0,1.698451367352941
2016-07-20 10:00:00,444225.2653510001,577.4734649000001,0.0,0.0,1.8871681859477123
2016-07-20 11:00:00,443647.79188610014,577.4734649000001,0.0,0.0,2.0758850045424837
2016-07-20 12:00:00,443070.31842120015,577.4734649000001,0.0,0.0,2.264601823137255
2016-07-20 13:00:00,442492.84495630016,577.4734649000001,0.0,0.0,2.4533186417320265
2016-07-20 14:00:00,441915.3714914002,577.4734649000001,0.0,0.0,2.642035460326798
2016-07-20 15:00:00,441337.8980265002,577.4734649000001,0.0,0.0,2.8307522789215693
2016-07-20 16:00:00,440760.4245616002,577.4734649000001,0.0,0.0,3.0194690975163407
2016-07-20 17:00:00,440182.9510967002,577.4734649000001,0.0,0.0,3.208185916111112
2016-07-20 18:00:00,439605.4776318002,577.4734649000001,0.0,0.0,3.3969027347058836
2016-07-20 19:00:00,450000.0,577.4734649000001,4537.984566900239,10568.63983,3.585619553300655
2016-07-20 20:00:00,450000.0,577.4734649000001,19236.84571710002,12121.64727,3.7743363718954264
2016-07-20 21:00:00,450000.0,577.4734649000001,29631.322955099982,17975.158480000002,3.9630531904901978
2016-07-20 22:00:00,450000.0,577.4734649000001,16186.711120099993,8474.662418,4.151770009084969
2016-07-20 23:00:00,450000.0,577.4734649000001,9710.156795100018,4812.243296,4.34048682767974
2016-07-21 00:00:00,450000.0,577.4734649000001,5449.428129100008,2642.2331,0.0
2016-07-21 01:00:00,450000.0,0.0,2312.082187999971,0.0,0.0
2016-07-21 02:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 03:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 04:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 05:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 06:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 07:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 08:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 09:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 10:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 11:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 12:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 13:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 14:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 15:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 16:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 17:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-21 18:00:00,450000.0,0.0,12305.316759999958,8156.222822,0.0
2016-07-21 19:00:00,450000.0,0.0,11318.181876000017,6454.658254999999,0.0
2016-07-21 20:00:00,450000.0,0.0,8296.383745,4299.256356,0.0
2016-07-21 21:00:00,450000.0,0.0,5644.253056999994,2712.465266,0.0
2016-07-21 22:00:00,450000.0,0.0,4816.753055999987,2410.977058,0.0
2016-07-21 23:00:00,450000.0,0.0,4701.9448919999995,2456.775228,0.0
2016-07-22 00:00:00,450000.0,0.0,1833.7372900000191,0.0,0.0
2016-07-22 01:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 02:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 03:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 04:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 05:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 06:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 07:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 08:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 09:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 10:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 11:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 12:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 13:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 14:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 15:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 16:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 17:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 18:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 19:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 20:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 21:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 22:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-22 23:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 00:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 01:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 02:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 03:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 04:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 05:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 06:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 07:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 08:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 09:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 10:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 11:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 12:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 13:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 14:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 15:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 16:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 17:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 18:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 19:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 20:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 21:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 22:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-23 23:00:00,450000.0,0.0,0.0,0.0,0.0
2016-07-24 00:00:00,450000.0,0.0,0.0,0.0,0.0
